date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:31	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:32%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:32	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:33%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:32	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:33%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_pink.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_pink.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:33	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:34%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_red.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_red.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:33	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:35%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:34	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:35%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:34	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:36%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:35	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:36%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_pink.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_pink.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:36	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:37%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_red.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/landscape_red.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:36	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:37%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Pixel/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Pixel/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:37	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:38%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Pixel/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Pixel/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:41	141/141	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:41%20GMT	https://file.myfontastic.com/robots.txt		(from https://file.myfontastic.com/5snkrxHHMrEY5ybaZhVHUH/icons.css)
